,LOTTO GAME,DRAW DATE,JACKPOT,WINNERS,DAY,BALL 1,BALL 2,BALL 3,BALL 4,BALL 5,BALL 6
6142,Ultra Lotto 6/58,2021-11-28,49500000.0,0,Sunday,34,5,39,16,11,48
6159,Ultra Lotto 6/58,2021-11-26,378750791.2,1,Friday,20,17,12,29,10,46
6186,Ultra Lotto 6/58,2021-11-23,360984981.6,0,Tuesday,58,19,35,46,30,10
6205,Ultra Lotto 6/58,2021-11-21,347383868.8,0,Sunday,26,36,41,43,21,1
6222,Ultra Lotto 6/58,2021-11-19,334370239.6,0,Friday,55,21,6,28,42,25
6249,Ultra Lotto 6/58,2021-11-16,318822874.8,0,Tuesday,14,22,4,19,25,5
6268,Ultra Lotto 6/58,2021-11-14,306614551.2,0,Sunday,55,21,12,48,1,35
6285,Ultra Lotto 6/58,2021-11-12,295959594.8,0,Friday,5,15,53,23,31,49
6312,Ultra Lotto 6/58,2021-11-09,284504617.2,0,Tuesday,40,58,5,18,17,50
6331,Ultra Lotto 6/58,2021-11-07,274639689.6,0,Sunday,16,17,44,49,37,25
6348,Ultra Lotto 6/58,2021-11-05,264557261.2,0,Friday,22,43,19,12,13,2
6375,Ultra Lotto 6/58,2021-11-02,253420874.4,0,Tuesday,6,14,28,27,2,18
6394,Ultra Lotto 6/58,2021-10-31,245552834.0,0,Sunday,16,50,51,46,2,54
6411,Ultra Lotto 6/58,2021-10-29,237168101.6,0,Friday,28,43,31,8,15,6
6420,Ultra Lotto 6/58,2021-10-29,237168101.6,0,Friday,28,43,31,8,15,6
6447,Ultra Lotto 6/58,2021-10-26,227573866.4,0,Tuesday,50,12,3,26,28,21
6466,Ultra Lotto 6/58,2021-10-24,219851606.8,0,Sunday,56,7,35,25,52,29
6483,Ultra Lotto 6/58,2021-10-22,212014810.8,0,Friday,37,54,14,51,48,5
6510,Ultra Lotto 6/58,2021-10-19,203160211.2,0,Tuesday,16,32,50,22,28,35
6529,Ultra Lotto 6/58,2021-10-17,195992329.6,0,Sunday,2,13,4,37,18,48
6546,Ultra Lotto 6/58,2021-10-15,188917798.4,0,Friday,37,3,35,2,42,44
6582,Ultra Lotto 6/58,2021-10-12,181276124.8,0,Tuesday,3,30,45,19,16,32
6601,Ultra Lotto 6/58,2021-10-10,175070668.4,0,Sunday,19,3,40,57,54,56
6618,Ultra Lotto 6/58,2021-10-08,168558747.6,0,Friday,49,20,32,15,22,1
6645,Ultra Lotto 6/58,2021-10-05,161054996.4,0,Tuesday,45,41,2,42,48,3
6664,Ultra Lotto 6/58,2021-10-03,155093968.8,0,Sunday,6,17,31,8,13,5
6681,Ultra Lotto 6/58,2021-10-01,148944172.4,0,Friday,18,49,23,22,19,47
6708,Ultra Lotto 6/58,2021-09-28,142003647.6,0,Tuesday,21,58,34,4,33,1
6727,Ultra Lotto 6/58,2021-09-26,136733662.0,0,Sunday,16,3,23,19,55,36
6744,Ultra Lotto 6/58,2021-09-24,131333920.4,0,Friday,4,12,14,44,55,6
6771,Ultra Lotto 6/58,2021-09-21,125445668.8,0,Tuesday,35,49,57,23,24,48
6790,Ultra Lotto 6/58,2021-09-19,120481861.6,0,Sunday,32,21,5,34,27,10
6807,Ultra Lotto 6/58,2021-09-17,115501193.6,0,Friday,51,34,8,43,9,32
6834,Ultra Lotto 6/58,2021-09-14,109973786.0,0,Tuesday,54,1,44,13,51,25
6853,Ultra Lotto 6/58,2021-09-12,105502286.0,0,Sunday,31,28,15,2,50,43
6870,Ultra Lotto 6/58,2021-09-10,101205716.8,0,Friday,42,34,46,35,5,23
6897,Ultra Lotto 6/58,2021-09-07,96586921.4,0,Tuesday,54,37,56,18,43,45
6916,Ultra Lotto 6/58,2021-09-05,92692710.2,0,Sunday,35,47,15,34,23,58
6933,Ultra Lotto 6/58,2021-09-03,88599433.4,0,Friday,58,55,23,22,57,44
6960,Ultra Lotto 6/58,2021-08-31,83976305.8,0,Tuesday,3,47,34,43,29,7
6979,Ultra Lotto 6/58,2021-08-29,80350332.2,0,Sunday,48,32,41,36,9,18
6996,Ultra Lotto 6/58,2021-08-27,76867640.8,0,Friday,19,53,49,47,48,56
7023,Ultra Lotto 6/58,2021-08-24,72938558.6,0,Tuesday,39,55,31,58,22,51
7042,Ultra Lotto 6/58,2021-08-22,70020779.6,0,Sunday,17,8,52,28,42,15
7059,Ultra Lotto 6/58,2021-08-20,67248568.8,0,Friday,29,10,6,8,35,46
7086,Ultra Lotto 6/58,2021-08-17,64881623.4,0,Tuesday,9,12,35,4,22,32
7105,Ultra Lotto 6/58,2021-08-15,62826026.4,0,Sunday,3,1,47,56,6,7
7122,Ultra Lotto 6/58,2021-08-13,60876694.4,0,Friday,4,48,33,54,51,49
7149,Ultra Lotto 6/58,2021-08-10,58558636.2,0,Tuesday,25,27,34,11,49,45
7168,Ultra Lotto 6/58,2021-08-08,56801116.8,0,Sunday,45,47,13,55,5,39
7185,Ultra Lotto 6/58,2021-08-06,55006841.2,0,Friday,53,16,24,39,43,42
7212,Ultra Lotto 6/58,2021-08-03,53105608.0,0,Tuesday,54,3,40,36,53,34
7231,Ultra Lotto 6/58,2021-08-01,50932282.2,0,Sunday,7,17,28,5,38,26
7248,Ultra Lotto 6/58,2021-07-30,49500000.0,0,Friday,26,11,32,37,46,24
7275,Ultra Lotto 6/58,2021-07-27,49500000.0,0,Tuesday,53,10,12,30,11,5
7294,Ultra Lotto 6/58,2021-07-25,49500000.0,0,Sunday,15,1,48,33,12,19
7311,Ultra Lotto 6/58,2021-07-23,49500000.0,0,Friday,5,20,29,55,9,49
7338,Ultra Lotto 6/58,2021-07-20,49500000.0,0,Tuesday,58,33,4,5,13,14
7357,Ultra Lotto 6/58,2021-07-18,49500000.0,0,Sunday,39,17,51,25,14,50
7374,Ultra Lotto 6/58,2021-07-16,49500000.0,0,Friday,58,1,22,10,21,37
7401,Ultra Lotto 6/58,2021-07-13,49500000.0,0,Tuesday,42,58,24,54,55,29
7420,Ultra Lotto 6/58,2021-07-11,49500000.0,0,Sunday,53,43,16,42,58,46
7437,Ultra Lotto 6/58,2021-07-09,49500000.0,0,Friday,12,39,23,24,36,35
7464,Ultra Lotto 6/58,2021-07-06,49500000.0,0,Tuesday,42,12,10,19,40,26
7483,Ultra Lotto 6/58,2021-07-04,49500000.0,0,Sunday,55,35,21,26,31,11
7500,Ultra Lotto 6/58,2021-07-02,49500000.0,0,Friday,25,38,3,31,14,34
7527,Ultra Lotto 6/58,2021-06-29,49500000.0,0,Tuesday,47,55,51,23,41,4
7546,Ultra Lotto 6/58,2021-06-27,49500000.0,0,Sunday,35,27,29,25,30,4
7563,Ultra Lotto 6/58,2021-06-25,49500000.0,0,Friday,10,28,17,1,50,48
7590,Ultra Lotto 6/58,2021-06-22,49500000.0,1,Tuesday,5,38,9,20,24,17
7609,Ultra Lotto 6/58,2021-06-20,49500000.0,0,Sunday,1,47,26,41,2,53
7626,Ultra Lotto 6/58,2021-06-18,49500000.0,0,Friday,37,16,10,13,6,36
7653,Ultra Lotto 6/58,2021-06-15,49500000.0,0,Tuesday,3,37,29,53,22,9
7672,Ultra Lotto 6/58,2021-06-13,49500000.0,0,Sunday,46,42,21,12,16,9
7689,Ultra Lotto 6/58,2021-06-11,49500000.0,0,Friday,56,52,32,37,10,3
7716,Ultra Lotto 6/58,2021-06-08,49500000.0,0,Tuesday,12,27,25,49,30,41
7735,Ultra Lotto 6/58,2021-06-06,49500000.0,0,Sunday,1,50,17,10,7,47
7752,Ultra Lotto 6/58,2021-06-04,49500000.0,0,Friday,25,5,48,15,8,34
7779,Ultra Lotto 6/58,2021-06-01,49500000.0,0,Tuesday,18,52,39,3,40,22
7798,Ultra Lotto 6/58,2021-05-30,49500000.0,0,Sunday,19,22,28,27,3,45
7815,Ultra Lotto 6/58,2021-05-28,49500000.0,1,Friday,40,36,41,10,48,35
7842,Ultra Lotto 6/58,2021-05-25,49500000.0,0,Tuesday,42,17,44,34,48,30
7861,Ultra Lotto 6/58,2021-05-23,49500000.0,0,Sunday,5,34,13,43,37,25
7878,Ultra Lotto 6/58,2021-05-21,49500000.0,0,Friday,10,54,17,52,6,8
7905,Ultra Lotto 6/58,2021-05-18,49500000.0,0,Tuesday,18,33,26,36,46,1
7924,Ultra Lotto 6/58,2021-05-16,49500000.0,0,Sunday,40,21,28,57,25,43
7941,Ultra Lotto 6/58,2021-05-14,49500000.0,0,Friday,28,20,52,21,4,55
7968,Ultra Lotto 6/58,2021-05-11,49500000.0,0,Tuesday,40,20,31,38,26,1
7987,Ultra Lotto 6/58,2021-05-09,49500000.0,0,Sunday,29,42,49,17,11,18
8004,Ultra Lotto 6/58,2021-05-07,49500000.0,0,Friday,44,28,55,31,35,49
8031,Ultra Lotto 6/58,2021-05-04,49500000.0,0,Tuesday,14,56,6,33,32,44
8050,Ultra Lotto 6/58,2021-05-02,49500000.0,0,Sunday,43,47,25,53,35,10
8067,Ultra Lotto 6/58,2021-04-30,49500000.0,0,Friday,6,31,52,42,22,48
8094,Ultra Lotto 6/58,2021-04-27,49500000.0,0,Tuesday,37,25,17,2,42,50
8113,Ultra Lotto 6/58,2021-04-25,49500000.0,0,Sunday,24,20,50,43,49,35
8130,Ultra Lotto 6/58,2021-04-23,49500000.0,0,Friday,12,13,31,53,10,24
8157,Ultra Lotto 6/58,2021-04-20,49500000.0,0,Tuesday,45,54,13,6,51,35
8176,Ultra Lotto 6/58,2021-04-18,49500000.0,0,Sunday,14,19,40,32,9,15
8193,Ultra Lotto 6/58,2021-04-16,49500000.0,0,Friday,10,55,45,57,2,35
8220,Ultra Lotto 6/58,2021-04-13,49500000.0,0,Tuesday,19,58,42,6,57,2
8239,Ultra Lotto 6/58,2021-04-11,49500000.0,0,Sunday,10,7,49,22,15,6
8256,Ultra Lotto 6/58,2021-04-09,49500000.0,0,Friday,32,36,29,43,26,52
8283,Ultra Lotto 6/58,2021-04-06,49500000.0,0,Tuesday,53,9,15,28,4,23
8311,Ultra Lotto 6/58,2021-03-30,49500000.0,0,Tuesday,37,18,48,47,58,45
8330,Ultra Lotto 6/58,2021-03-28,49500000.0,0,Sunday,24,28,32,13,9,6
8347,Ultra Lotto 6/58,2021-03-26,49500000.0,0,Friday,1,5,42,52,7,17
8374,Ultra Lotto 6/58,2021-03-23,55975262.8,2,Tuesday,16,27,8,5,12,23
8393,Ultra Lotto 6/58,2021-03-21,53301227.2,0,Sunday,26,23,48,42,14,2
8410,Ultra Lotto 6/58,2021-03-19,50051325.2,0,Friday,45,52,16,30,48,12
8437,Ultra Lotto 6/58,2021-03-16,49500000.0,0,Tuesday,6,14,55,52,16,12
8456,Ultra Lotto 6/58,2021-03-14,49500000.0,0,Sunday,37,31,6,26,42,8
8473,Ultra Lotto 6/58,2021-03-12,49500000.0,0,Friday,49,2,6,43,54,25
8500,Ultra Lotto 6/58,2021-03-09,49500000.0,0,Tuesday,19,44,29,30,5,46
8519,Ultra Lotto 6/58,2021-03-07,49500000.0,0,Sunday,49,4,38,40,13,19
8536,Ultra Lotto 6/58,2021-03-05,49500000.0,0,Friday,56,26,12,3,45,32
8563,Ultra Lotto 6/58,2021-03-02,49500000.0,0,Tuesday,57,4,14,49,31,41
8582,Ultra Lotto 6/58,2021-02-28,49500000.0,0,Sunday,57,44,15,27,38,6
8599,Ultra Lotto 6/58,2021-02-26,49500000.0,0,Friday,49,31,45,40,53,8
8626,Ultra Lotto 6/58,2021-02-23,49500000.0,0,Tuesday,54,13,51,29,30,31
8645,Ultra Lotto 6/58,2021-02-21,49500000.0,0,Sunday,47,21,38,1,28,3
8662,Ultra Lotto 6/58,2021-02-19,49500000.0,0,Friday,52,2,16,7,51,44
8689,Ultra Lotto 6/58,2021-02-16,49500000.0,0,Tuesday,4,35,7,26,23,14
8708,Ultra Lotto 6/58,2021-02-14,49500000.0,0,Sunday,53,51,46,31,26,7
8725,Ultra Lotto 6/58,2021-02-12,246085102.0,1,Friday,24,9,32,41,29,22
8752,Ultra Lotto 6/58,2021-02-09,237503812.8,0,Tuesday,43,9,21,18,20,31
8771,Ultra Lotto 6/58,2021-02-07,230693620.4,0,Sunday,11,12,1,56,48,38
8788,Ultra Lotto 6/58,2021-02-05,223394183.2,0,Friday,26,1,44,40,3,36
8815,Ultra Lotto 6/58,2021-02-02,215288019.2,0,Tuesday,37,29,33,51,42,13
8834,Ultra Lotto 6/58,2021-01-31,208441100.0,0,Sunday,11,5,19,49,17,35
8851,Ultra Lotto 6/58,2021-01-29,201418009.2,0,Friday,34,10,26,4,42,21
8878,Ultra Lotto 6/58,2021-01-26,193912616.8,0,Tuesday,2,42,11,29,56,21
8897,Ultra Lotto 6/58,2021-01-24,187828618.0,0,Sunday,57,21,47,33,27,5
8914,Ultra Lotto 6/58,2021-01-22,181669709.2,0,Friday,19,7,56,24,28,43
8941,Ultra Lotto 6/58,2021-01-19,174872866.4,0,Tuesday,20,46,48,44,10,50
8960,Ultra Lotto 6/58,2021-01-17,169117851.2,0,Sunday,39,29,17,5,37,1
8977,Ultra Lotto 6/58,2021-01-15,163126085.2,0,Friday,7,53,54,9,50,29
9004,Ultra Lotto 6/58,2021-01-12,156519639.2,0,Tuesday,38,54,47,48,42,25
9023,Ultra Lotto 6/58,2021-01-10,150905063.2,0,Sunday,22,30,28,39,5,19
9040,Ultra Lotto 6/58,2021-01-08,145063152.4,0,Friday,52,26,50,44,6,45
9065,Ultra Lotto 6/58,2021-01-05,138607327.2,0,Tuesday,28,1,5,30,15,32
9082,Ultra Lotto 6/58,2021-01-03,133279574.0,0,Sunday,29,6,19,38,27,58
9114,Ultra Lotto 6/58,2020-12-29,127914574.8,0,Tuesday,19,38,48,30,6,46
9131,Ultra Lotto 6/58,2020-12-27,122730138.4,0,Sunday,21,57,33,32,39,49
9163,Ultra Lotto 6/58,2020-12-22,117488832.0,0,Tuesday,9,45,51,15,42,36
9180,Ultra Lotto 6/58,2020-12-20,112604607.6,0,Sunday,34,38,46,22,48,52
9196,Ultra Lotto 6/58,2020-12-18,107642542.8,0,Friday,8,49,52,42,31,55
9220,Ultra Lotto 6/58,2020-12-15,102563530.4,0,Tuesday,33,47,55,32,3,57
9237,Ultra Lotto 6/58,2020-12-13,98786474.6,0,Sunday,55,15,3,35,7,24
9253,Ultra Lotto 6/58,2020-12-11,94821792.2,0,Friday,18,13,16,1,17,31
9277,Ultra Lotto 6/58,2020-12-08,91440869.0,0,Tuesday,20,26,22,49,51,7
9294,Ultra Lotto 6/58,2020-12-06,88190060.8,0,Sunday,19,9,52,55,31,54
9310,Ultra Lotto 6/58,2020-12-04,85212111.6,0,Friday,2,29,35,43,26,18
9334,Ultra Lotto 6/58,2020-12-01,82217505.8,0,Tuesday,49,52,40,48,43,54
9351,Ultra Lotto 6/58,2020-11-29,79754553.4,0,Sunday,50,57,17,41,11,42
9367,Ultra Lotto 6/58,2020-11-27,77029252.2,0,Friday,30,35,52,12,23,47
9391,Ultra Lotto 6/58,2020-11-24,74333010.4,0,Tuesday,25,7,47,34,5,40
9408,Ultra Lotto 6/58,2020-11-22,72011414.4,0,Sunday,53,12,38,55,7,2
9424,Ultra Lotto 6/58,2020-11-20,69405695.0,0,Friday,11,32,9,55,1,41
9448,Ultra Lotto 6/58,2020-11-17,66812537.2,0,Tuesday,4,30,22,6,17,40
9465,Ultra Lotto 6/58,2020-11-15,64678537.6,0,Sunday,39,5,8,26,50,10
9481,Ultra Lotto 6/58,2020-11-13,62314871.4,0,Friday,2,27,34,15,38,52
9505,Ultra Lotto 6/58,2020-11-10,60046671.6,0,Tuesday,13,27,41,4,37,40
9522,Ultra Lotto 6/58,2020-11-08,58035977.8,0,Sunday,36,33,5,34,35,42
9538,Ultra Lotto 6/58,2020-11-06,55780897.8,0,Friday,48,21,44,4,41,16
9562,Ultra Lotto 6/58,2020-11-03,53376011.4,0,Tuesday,42,17,53,5,55,43
9579,Ultra Lotto 6/58,2020-11-01,51527982.8,0,Sunday,9,43,17,25,19,47
9595,Ultra Lotto 6/58,2020-10-30,50207914.4,0,Friday,1,2,38,24,11,6
9619,Ultra Lotto 6/58,2020-10-27,49500000.0,0,Tuesday,52,55,56,20,57,45
9636,Ultra Lotto 6/58,2020-10-25,49500000.0,0,Sunday,1,14,47,30,57,39
9652,Ultra Lotto 6/58,2020-10-23,49500000.0,0,Friday,37,49,19,51,4,54
9676,Ultra Lotto 6/58,2020-10-20,49500000.0,0,Tuesday,7,33,34,51,4,16
9693,Ultra Lotto 6/58,2020-10-18,49500000.0,0,Sunday,33,13,39,10,1,5
9709,Ultra Lotto 6/58,2020-10-16,49500000.0,0,Friday,36,7,3,40,58,38
9733,Ultra Lotto 6/58,2020-10-13,49500000.0,0,Tuesday,38,55,45,49,20,26
9750,Ultra Lotto 6/58,2020-10-11,49500000.0,0,Sunday,54,11,38,19,32,21
9766,Ultra Lotto 6/58,2020-10-09,49500000.0,0,Friday,42,3,31,1,22,51
9790,Ultra Lotto 6/58,2020-10-06,49500000.0,0,Tuesday,20,4,18,29,14,44
9807,Ultra Lotto 6/58,2020-10-04,49500000.0,0,Sunday,51,46,14,7,38,16
9823,Ultra Lotto 6/58,2020-10-02,49500000.0,0,Friday,1,49,34,19,6,27
9847,Ultra Lotto 6/58,2020-09-29,49500000.0,0,Tuesday,39,32,41,50,13,8
9864,Ultra Lotto 6/58,2020-09-27,49500000.0,0,Sunday,52,45,54,41,18,35
9880,Ultra Lotto 6/58,2020-09-25,49500000.0,0,Friday,40,24,36,14,10,16
9904,Ultra Lotto 6/58,2020-09-22,49500000.0,0,Tuesday,22,28,55,9,57,32
9921,Ultra Lotto 6/58,2020-09-20,49500000.0,0,Sunday,36,51,47,24,53,15
9937,Ultra Lotto 6/58,2020-09-18,49500000.0,0,Friday,50,29,56,57,3,47
9961,Ultra Lotto 6/58,2020-09-15,49500000.0,0,Tuesday,21,2,10,38,14,19
9978,Ultra Lotto 6/58,2020-09-13,49500000.0,0,Sunday,18,3,25,37,27,52
9994,Ultra Lotto 6/58,2020-09-11,49500000.0,0,Friday,20,36,38,42,58,47
10018,Ultra Lotto 6/58,2020-09-08,49500000.0,0,Tuesday,25,11,51,46,42,45
10035,Ultra Lotto 6/58,2020-09-06,339217037.6,1,Sunday,18,19,28,9,1,11
10051,Ultra Lotto 6/58,2020-09-04,334815352.4,0,Friday,26,46,4,48,8,44
10075,Ultra Lotto 6/58,2020-09-01,330043781.2,0,Tuesday,49,38,23,12,20,56
10092,Ultra Lotto 6/58,2020-08-30,326405174.8,0,Sunday,2,1,26,14,28,46
10108,Ultra Lotto 6/58,2020-08-28,322816332.4,0,Friday,14,10,5,13,56,53
10132,Ultra Lotto 6/58,2020-08-25,318901480.8,0,Tuesday,2,51,20,16,19,56
10149,Ultra Lotto 6/58,2020-08-23,316031338.8,0,Sunday,15,40,7,3,13,9
10153,Ultra Lotto 6/58,2020-08-21,313421879.2,0,Friday,28,39,2,24,17,16
10159,Ultra Lotto 6/58,2020-08-18,310754880.8,0,Tuesday,8,41,50,18,34,9
10164,Ultra Lotto 6/58,2020-08-16,309397128.8,0,Sunday,22,51,32,18,33,26
10168,Ultra Lotto 6/58,2020-08-14,308201222.0,0,Friday,1,2,56,8,17,40
10174,Ultra Lotto 6/58,2020-08-11,306851359.2,0,Tuesday,6,2,49,40,33,23
10179,Ultra Lotto 6/58,2020-08-09,306044298.0,0,Sunday,13,10,55,48,12,6
10183,Ultra Lotto 6/58,2020-08-07,305493470.8,0,Friday,50,41,56,1,8,13
10188,Ultra Lotto 6/58,2020-03-29,305185844.8,0,Sunday,49,38,57,29,19,23
10193,Ultra Lotto 6/58,2020-03-27,305180270.0,0,Friday,39,51,15,6,48,41
10202,Ultra Lotto 6/58,2020-03-24,305164170.4,0,Tuesday,23,55,15,10,27,43
10221,Ultra Lotto 6/58,2020-03-22,305129683.2,0,Sunday,44,35,9,56,19,32
10238,Ultra Lotto 6/58,2020-03-20,305038541.6,0,Friday,36,30,1,33,28,21
10261,Ultra Lotto 6/58,2020-03-17,304860671.6,0,Tuesday,43,15,21,17,27,54
10280,Ultra Lotto 6/58,2020-03-15,302964135.2,0,Sunday,52,12,43,8,25,26
10297,Ultra Lotto 6/58,2020-03-13,295860876.4,0,Friday,45,8,49,4,7,13
10324,Ultra Lotto 6/58,2020-03-10,287110354.4,0,Tuesday,57,30,7,29,40,13
10343,Ultra Lotto 6/58,2020-03-08,278998012.8,0,Sunday,9,38,17,54,16,53
10360,Ultra Lotto 6/58,2020-03-06,270372446.4,0,Friday,26,53,10,24,49,12
10396,Ultra Lotto 6/58,2020-03-03,260843771.2,0,Tuesday,47,11,32,45,34,29
10415,Ultra Lotto 6/58,2020-03-01,252664690.4,0,Sunday,40,14,41,20,52,36
10432,Ultra Lotto 6/58,2020-02-28,244041887.2,0,Friday,46,56,55,52,14,37
10459,Ultra Lotto 6/58,2020-02-25,235004080.4,0,Tuesday,46,14,25,29,57,45
10478,Ultra Lotto 6/58,2020-02-23,227359058.4,0,Sunday,17,54,22,11,45,26
10495,Ultra Lotto 6/58,2020-02-21,219334224.0,0,Friday,41,43,14,35,52,50
10522,Ultra Lotto 6/58,2020-02-18,210804098.0,0,Tuesday,47,23,31,56,42,1
10541,Ultra Lotto 6/58,2020-02-16,203337372.8,0,Sunday,55,17,33,38,45,30
10558,Ultra Lotto 6/58,2020-02-14,196257970.8,0,Friday,41,55,14,46,4,10
10585,Ultra Lotto 6/58,2020-02-11,189403329.6,0,Tuesday,38,34,23,50,58,33
10604,Ultra Lotto 6/58,2020-02-09,183496686.0,0,Sunday,14,7,43,54,42,31
10621,Ultra Lotto 6/58,2020-02-07,177383290.8,0,Friday,22,16,29,26,19,39
10648,Ultra Lotto 6/58,2020-02-04,170977603.6,0,Tuesday,22,49,42,20,40,5
10667,Ultra Lotto 6/58,2020-02-02,165464487.2,0,Sunday,2,41,9,6,55,24
10684,Ultra Lotto 6/58,2020-01-31,159481926.0,0,Friday,55,18,1,16,52,3
10711,Ultra Lotto 6/58,2020-01-28,153166069.2,0,Tuesday,26,51,36,37,41,57
10730,Ultra Lotto 6/58,2020-01-26,147965181.2,0,Sunday,1,3,29,41,24,48
10747,Ultra Lotto 6/58,2020-01-24,142552296.8,0,Friday,38,34,30,6,44,21
10774,Ultra Lotto 6/58,2020-01-21,136641376.4,0,Tuesday,27,50,42,52,15,34
10793,Ultra Lotto 6/58,2020-01-19,131522940.0,0,Sunday,10,1,39,5,28,15
10810,Ultra Lotto 6/58,2020-01-17,126396882.8,0,Friday,14,11,21,9,16,17
10837,Ultra Lotto 6/58,2020-01-14,120725230.0,0,Tuesday,9,4,21,34,15,37
10856,Ultra Lotto 6/58,2020-01-12,116362467.2,0,Sunday,43,35,38,13,23,22
10873,Ultra Lotto 6/58,2020-01-10,111662963.6,0,Friday,22,16,32,20,51,9
10900,Ultra Lotto 6/58,2020-01-07,106935555.2,0,Tuesday,54,46,2,41,47,3
10919,Ultra Lotto 6/58,2020-01-05,102953273.6,0,Sunday,24,19,40,53,9,7
10936,Ultra Lotto 6/58,2020-01-03,98649191.2,0,Friday,50,18,51,38,57,30
10954,Ultra Lotto 6/58,2019-12-31,94535594.4,0,Tuesday,28,21,14,52,46,29
10973,Ultra Lotto 6/58,2019-12-29,92224548.2,0,Sunday,27,28,40,45,43,14
10990,Ultra Lotto 6/58,2019-12-27,88299709.6,0,Friday,8,56,18,37,58,23
11008,Ultra Lotto 6/58,2019-12-24,84504553.4,0,Tuesday,36,37,51,14,4,15
11027,Ultra Lotto 6/58,2019-12-22,82566391.0,0,Sunday,55,25,17,57,11,50
11044,Ultra Lotto 6/58,2019-12-20,78982007.6,0,Friday,41,9,15,19,58,44
11071,Ultra Lotto 6/58,2019-12-17,75414274.0,0,Tuesday,54,49,35,40,37,5
11090,Ultra Lotto 6/58,2019-12-15,72282109.6,0,Sunday,1,45,44,46,10,5
11107,Ultra Lotto 6/58,2019-12-13,69070421.8,0,Friday,8,37,22,1,31,55
11134,Ultra Lotto 6/58,2019-12-10,65841720.6,0,Tuesday,34,30,35,9,18,21
11153,Ultra Lotto 6/58,2019-12-08,63071826.6,0,Sunday,45,36,19,55,3,32
11170,Ultra Lotto 6/58,2019-12-06,60074267.6,0,Friday,11,41,55,58,10,17
11197,Ultra Lotto 6/58,2019-12-03,57051128.8,0,Tuesday,39,46,55,2,52,44
11216,Ultra Lotto 6/58,2019-12-01,55515935.0,0,Sunday,55,44,5,16,15,54
11233,Ultra Lotto 6/58,2019-11-29,52979040.6,0,Friday,19,36,26,21,27,8
11260,Ultra Lotto 6/58,2019-11-26,50142173.6,0,Tuesday,58,46,45,52,25,54
11279,Ultra Lotto 6/58,2019-11-24,49500000.0,0,Sunday,41,28,27,44,14,57
11296,Ultra Lotto 6/58,2019-11-22,49500000.0,0,Friday,1,2,25,32,31,50
11323,Ultra Lotto 6/58,2019-11-19,49500000.0,0,Tuesday,15,55,17,1,6,20
11342,Ultra Lotto 6/58,2019-11-17,49500000.0,0,Sunday,15,55,2,12,35,14
11359,Ultra Lotto 6/58,2019-11-15,49500000.0,0,Friday,56,21,19,32,39,41
11386,Ultra Lotto 6/58,2019-11-12,49500000.0,0,Tuesday,11,43,53,28,15,49
11405,Ultra Lotto 6/58,2019-11-10,49500000.0,0,Sunday,22,7,33,54,13,15
11422,Ultra Lotto 6/58,2019-11-08,49500000.0,0,Friday,54,31,8,22,52,32
11449,Ultra Lotto 6/58,2019-11-05,49500000.0,0,Tuesday,11,49,32,8,45,52
11468,Ultra Lotto 6/58,2019-11-03,49500000.0,0,Sunday,37,13,31,22,28,16
11485,Ultra Lotto 6/58,2019-11-01,49500000.0,0,Friday,10,18,14,23,3,54
11512,Ultra Lotto 6/58,2019-10-29,49500000.0,0,Tuesday,2,37,50,26,22,10
11531,Ultra Lotto 6/58,2019-10-27,49500000.0,0,Sunday,6,3,39,38,43,34
11548,Ultra Lotto 6/58,2019-10-25,49500000.0,0,Friday,34,44,13,30,29,54
11557,Ultra Lotto 6/58,2019-10-25,49500000.0,0,Friday,34,44,13,30,29,54
11584,Ultra Lotto 6/58,2019-10-22,49500000.0,0,Tuesday,14,25,54,45,35,36
11603,Ultra Lotto 6/58,2019-10-20,49500000.0,0,Sunday,45,43,2,47,13,58
11620,Ultra Lotto 6/58,2019-10-18,49500000.0,0,Friday,55,37,11,21,18,45
11647,Ultra Lotto 6/58,2019-10-15,49500000.0,0,Tuesday,13,23,9,58,38,14
11666,Ultra Lotto 6/58,2019-10-13,49500000.0,0,Sunday,13,31,17,22,35,36
11683,Ultra Lotto 6/58,2019-10-11,244927422.4,1,Friday,55,16,17,9,52,20
11710,Ultra Lotto 6/58,2019-10-08,237378901.2,0,Tuesday,40,52,14,45,21,38
11729,Ultra Lotto 6/58,2019-10-06,230753007.2,0,Sunday,23,11,12,42,8,45
11746,Ultra Lotto 6/58,2019-10-04,223732829.2,0,Friday,22,52,8,45,2,41
11773,Ultra Lotto 6/58,2019-10-01,216453794.8,0,Tuesday,9,2,35,11,52,6
11792,Ultra Lotto 6/58,2019-09-29,210228705.6,0,Sunday,8,24,37,23,26,40
11809,Ultra Lotto 6/58,2019-09-27,203684158.8,0,Friday,47,56,46,58,54,37
11836,Ultra Lotto 6/58,2019-09-24,196855952.8,0,Tuesday,15,39,10,5,21,55
11855,Ultra Lotto 6/58,2019-09-22,191018692.8,0,Sunday,10,5,2,24,49,58
11872,Ultra Lotto 6/58,2019-09-20,184807789.2,0,Friday,58,5,1,14,9,36
11899,Ultra Lotto 6/58,2019-09-17,178200885.6,0,Tuesday,21,26,38,10,19,36
11918,Ultra Lotto 6/58,2019-09-15,172524155.2,0,Sunday,8,34,55,31,1,11
11944,Ultra Lotto 6/58,2019-09-13,166545369.2,0,Friday,44,49,42,18,20,4
