,LOTTO GAME,DRAW DATE,JACKPOT,WINNERS,DAY,BALL 1,BALL 2,BALL 3,BALL 4,BALL 5,BALL 6
1278,Megalotto 6/45,2023-06-02,41256521.6,1,Friday,25,15,5,11,9,3
1286,Superlotto 6/49,2023-06-01,58995238.2,1,Thursday,14,22,27,40,45,41
1287,Lotto 6/42,2023-06-01,37029943.0,0,Thursday,26,6,37,29,23,40
1295,Grand Lotto 6/55,2023-05-31,29700000.0,0,Wednesday,2,39,53,49,27,55
1296,Megalotto 6/45,2023-05-31,36212700.8,0,Wednesday,3,17,35,20,23,16
1304,Ultra Lotto 6/58,2023-05-30,182881860.8,0,Tuesday,46,49,31,54,19,47
1305,Superlotto 6/49,2023-05-30,53829932.8,0,Tuesday,25,22,46,28,36,31
1306,Lotto 6/42,2023-05-30,32169509.2,0,Tuesday,39,15,8,7,19,27
1314,Grand Lotto 6/55,2023-05-29,29700000.0,0,Monday,48,24,47,39,33,15
1315,Megalotto 6/45,2023-05-29,31074476.2,0,Monday,13,41,28,22,40,37
1323,Ultra Lotto 6/58,2023-05-28,174542061.2,0,Sunday,10,47,27,14,18,28
1324,Superlotto 6/49,2023-05-28,49873926.2,0,Sunday,3,15,48,7,43,29
1331,Grand Lotto 6/55,2023-05-27,29700000.0,0,Saturday,45,8,40,2,15,19
1332,Lotto 6/42,2023-05-27,27965455.0,0,Saturday,23,38,37,34,5,21
1340,Ultra Lotto 6/58,2023-05-26,165996548.4,0,Friday,35,8,10,11,36,28
1341,Megalotto 6/45,2023-05-26,26074189.0,0,Friday,41,10,30,32,5,15
1349,Superlotto 6/49,2023-05-25,45166467.6,0,Thursday,23,16,39,2,47,46
1350,Lotto 6/42,2023-05-25,23234133.2,0,Thursday,35,15,41,18,37,21
1358,Grand Lotto 6/55,2023-05-24,29700000.0,0,Wednesday,48,10,18,42,30,54
1359,Megalotto 6/45,2023-05-24,21618284.0,0,Wednesday,6,15,37,45,28,23
1367,Ultra Lotto 6/58,2023-05-23,156821760.8,0,Tuesday,4,23,26,36,5,15
1368,Superlotto 6/49,2023-05-23,40547125.6,0,Tuesday,2,43,46,37,7,40
1369,Lotto 6/42,2023-05-23,19162515.2,0,Tuesday,41,16,36,22,24,37
1377,Grand Lotto 6/55,2023-05-22,29700000.0,2,Monday,28,32,12,9,18,50
1378,Megalotto 6/45,2023-05-22,17256473.4,0,Monday,31,33,22,43,40,19
1386,Ultra Lotto 6/58,2023-05-21,149139576.4,0,Sunday,54,46,11,6,15,50
1387,Superlotto 6/49,2023-05-21,36850837.2,0,Sunday,4,22,28,25,33,49
1394,Grand Lotto 6/55,2023-05-20,29700000.0,0,Saturday,1,33,43,53,26,20
1395,Lotto 6/42,2023-05-20,15393333.2,0,Saturday,21,39,22,18,2,36
1403,Ultra Lotto 6/58,2023-05-19,141414346.8,0,Friday,46,28,3,43,2,50
1404,Megalotto 6/45,2023-05-19,12861234.2,0,Friday,29,10,6,4,36,42
1412,Superlotto 6/49,2023-05-18,32531505.4,0,Thursday,19,23,33,46,7,29
1413,Lotto 6/42,2023-05-18,11141838.6,0,Thursday,15,5,41,21,1,27
1421,Grand Lotto 6/55,2023-05-17,29700000.0,0,Wednesday,46,18,15,8,27,37
1422,Megalotto 6/45,2023-05-17,8910000.0,0,Wednesday,10,23,34,35,13,37
1430,Ultra Lotto 6/58,2023-05-16,132641406.8,0,Tuesday,28,41,45,23,58,38
1431,Superlotto 6/49,2023-05-16,27697304.4,0,Tuesday,18,46,20,48,27,5
1432,Lotto 6/42,2023-05-16,7323046.0,0,Tuesday,25,41,28,4,9,1
1440,Grand Lotto 6/55,2023-05-15,29700000.0,0,Monday,15,18,2,29,16,24
1441,Megalotto 6/45,2023-05-15,8910000.0,0,Monday,14,8,38,5,25,35
1449,Ultra Lotto 6/58,2023-05-14,125342321.6,0,Sunday,18,44,57,6,23,12
1450,Superlotto 6/49,2023-05-14,24110621.8,0,Sunday,20,43,28,19,29,49
1457,Grand Lotto 6/55,2023-05-13,29700000.0,0,Saturday,9,43,46,51,36,16
1458,Lotto 6/42,2023-05-13,5940000.0,0,Saturday,13,22,2,33,38,9
1466,Ultra Lotto 6/58,2023-05-12,118372607.2,0,Friday,56,4,44,12,39,37
1467,Megalotto 6/45,2023-05-12,225248638.0,1,Friday,14,5,44,25,1,36
1475,Superlotto 6/49,2023-05-11,20128157.6,0,Thursday,48,45,13,47,46,11
1476,Lotto 6/42,2023-05-11,44070179.4,1,Thursday,36,7,19,26,8,1
1484,Grand Lotto 6/55,2023-05-10,29700000.0,0,Wednesday,42,17,6,8,12,4
1485,Megalotto 6/45,2023-05-10,209772953.6,0,Wednesday,7,5,2,25,41,15
1493,Ultra Lotto 6/58,2023-05-09,111548128.0,0,Tuesday,5,28,39,40,16,1
1494,Superlotto 6/49,2023-05-09,16548365.8,0,Tuesday,38,12,49,5,37,20
1495,Lotto 6/42,2023-05-09,37982691.4,0,Tuesday,23,19,24,11,31,41
1503,Grand Lotto 6/55,2023-05-08,29700000.0,0,Monday,43,14,1,15,33,45
1504,Megalotto 6/45,2023-05-08,196065312.4,0,Monday,4,44,25,40,26,42
1512,Ultra Lotto 6/58,2023-05-07,106085541.2,0,Sunday,44,33,26,17,38,11
1513,Superlotto 6/49,2023-05-07,15840000.0,0,Sunday,20,1,26,19,13,48
1520,Grand Lotto 6/55,2023-05-06,55394255.4,1,Saturday,4,16,26,24,14,47
1521,Lotto 6/42,2023-05-06,33195168.8,0,Saturday,26,2,24,35,4,28
1529,Ultra Lotto 6/58,2023-05-05,99901922.0,0,Friday,38,4,14,22,29,55
1530,Megalotto 6/45,2023-05-05,182616914.8,0,Friday,16,32,39,42,10,15
1538,Superlotto 6/49,2023-05-04,15840000.0,0,Thursday,33,14,47,13,38,35
1539,Lotto 6/42,2023-05-04,28224209.8,0,Thursday,6,1,4,11,19,22
1547,Grand Lotto 6/55,2023-05-03,50962526.4,0,Wednesday,19,46,3,34,4,28
1548,Megalotto 6/45,2023-05-03,169766543.2,0,Wednesday,27,40,17,4,15,33
1556,Ultra Lotto 6/58,2023-05-02,94275101.0,0,Tuesday,16,50,7,19,40,30
1557,Superlotto 6/49,2023-05-02,15840000.0,0,Tuesday,5,14,39,22,13,42
1558,Lotto 6/42,2023-05-02,23020467.8,0,Tuesday,11,42,28,6,8,32
1566,Grand Lotto 6/55,2023-05-01,46992471.8,0,Monday,3,11,2,51,31,43
1567,Megalotto 6/45,2023-05-01,157534732.4,0,Monday,5,27,20,37,39,24
1575,Ultra Lotto 6/58,2023-04-30,89504361.6,0,Sunday,10,31,41,55,15,12
1576,Superlotto 6/49,2023-04-30,15840000.0,0,Sunday,8,30,7,47,4,40
1583,Grand Lotto 6/55,2023-04-29,43376439.0,0,Saturday,53,17,37,13,23,4
1584,Lotto 6/42,2023-04-29,18825922.8,0,Saturday,31,27,24,20,8,13
1592,Ultra Lotto 6/58,2023-04-28,84306969.8,0,Friday,40,22,5,12,10,34
1593,Megalotto 6/45,2023-04-28,146353791.2,0,Friday,27,15,4,42,38,45
1601,Superlotto 6/49,2023-04-27,21215267.0,1,Thursday,48,10,12,28,34,5
1602,Lotto 6/42,2023-04-27,14634440.0,0,Thursday,42,11,35,36,38,9
1610,Grand Lotto 6/55,2023-04-26,39135210.2,0,Wednesday,5,48,14,9,33,2
1611,Megalotto 6/45,2023-04-26,135402270.4,0,Wednesday,21,7,34,1,29,25
1619,Ultra Lotto 6/58,2023-04-25,79496752.2,0,Tuesday,31,53,10,32,43,45
1620,Superlotto 6/49,2023-04-25,17241536.8,0,Tuesday,49,20,22,38,19,30
1621,Lotto 6/42,2023-04-25,10747794.6,0,Tuesday,40,16,24,3,2,5
1629,Grand Lotto 6/55,2023-04-24,35588603.6,0,Monday,44,26,51,11,21,45
1630,Megalotto 6/45,2023-04-24,124970728.4,0,Monday,11,45,16,13,42,2
1638,Ultra Lotto 6/58,2023-04-23,74859611.8,0,Sunday,25,57,3,58,9,36
1639,Superlotto 6/49,2023-04-23,15840000.0,0,Sunday,35,46,7,10,41,40
1646,Grand Lotto 6/55,2023-04-22,32137240.0,0,Saturday,53,2,5,41,9,51
1647,Lotto 6/42,2023-04-22,7432460.2,0,Saturday,18,40,3,15,24,27
1655,Ultra Lotto 6/58,2023-04-21,69889955.4,0,Friday,44,39,23,25,21,42
1656,Megalotto 6/45,2023-04-21,114692979.6,0,Friday,30,27,33,6,25,41
1664,Superlotto 6/49,2023-04-20,15840000.0,0,Thursday,49,23,6,30,7,9
1665,Lotto 6/42,2023-04-20,5940000.0,0,Thursday,35,39,16,1,34,17
1673,Grand Lotto 6/55,2023-04-19,29700000.0,0,Wednesday,20,2,52,13,44,45
1674,Megalotto 6/45,2023-04-19,105579352.0,0,Wednesday,42,44,2,43,37,33
1682,Ultra Lotto 6/58,2023-04-18,65545490.6,0,Tuesday,48,34,8,4,13,53
1683,Superlotto 6/49,2023-04-18,15840000.0,0,Tuesday,48,4,21,44,35,34
1684,Lotto 6/42,2023-04-18,82139803.6,2,Tuesday,42,21,1,36,23,37
1692,Grand Lotto 6/55,2023-04-17,29700000.0,0,Monday,29,13,53,27,54,23
1693,Megalotto 6/45,2023-04-17,96996141.0,0,Monday,42,17,5,41,10,15
1701,Ultra Lotto 6/58,2023-04-16,61846959.2,0,Sunday,21,17,20,46,54,56
1702,Superlotto 6/49,2023-04-16,15840000.0,0,Sunday,36,11,43,44,38,21
1709,Grand Lotto 6/55,2023-04-15,29700000.0,0,Saturday,51,19,41,14,35,20
1710,Lotto 6/42,2023-04-15,74355879.4,0,Saturday,23,19,24,42,13,16
1718,Ultra Lotto 6/58,2023-04-14,56926016.0,0,Friday,34,3,46,42,52,54
1719,Megalotto 6/45,2023-04-14,88604246.4,0,Friday,36,22,30,28,5,13
1727,Superlotto 6/49,2023-04-13,27978266.4,1,Thursday,48,19,10,17,47,49
1728,Lotto 6/42,2023-04-13,66941266.0,0,Thursday,42,30,5,19,4,37
1736,Grand Lotto 6/55,2023-04-12,29700000.0,0,Wednesday,7,10,9,55,28,18
1737,Megalotto 6/45,2023-04-12,80967403.2,0,Wednesday,21,39,13,8,25,26
1745,Ultra Lotto 6/58,2023-04-11,52596622.2,0,Tuesday,41,55,20,32,47,57
1746,Superlotto 6/49,2023-04-11,24732271.2,0,Tuesday,39,36,30,40,1,47
1747,Lotto 6/42,2023-04-11,60503890.8,0,Tuesday,24,34,7,16,31,33
1755,Grand Lotto 6/55,2023-04-10,29700000.0,0,Monday,23,28,25,24,36,30
1756,Megalotto 6/45,2023-04-10,73769152.8,0,Monday,34,41,43,30,15,28
1764,Grand Lotto 6/55,2023-04-05,29700000.0,0,Wednesday,5,15,43,6,22,18
1765,Megalotto 6/45,2023-04-05,67302457.2,0,Wednesday,42,40,9,26,7,13
1773,Ultra Lotto 6/58,2023-04-04,49500000.0,0,Tuesday,39,43,34,52,24,35
1774,Superlotto 6/49,2023-04-04,21585069.0,0,Tuesday,2,47,21,10,26,38
1775,Lotto 6/42,2023-04-04,53799153.4,0,Tuesday,42,4,33,37,16,36
1783,Grand Lotto 6/55,2023-04-03,29700000.0,0,Monday,21,37,33,34,55,25
1784,Megalotto 6/45,2023-04-03,60618423.0,0,Monday,45,37,28,40,8,42
1792,Ultra Lotto 6/58,2023-04-02,49500000.0,0,Sunday,57,26,21,52,42,3
1793,Superlotto 6/49,2023-04-02,18582735.6,0,Sunday,15,32,21,45,11,22
1800,Grand Lotto 6/55,2023-04-01,29700000.0,0,Saturday,5,33,49,47,28,42
1801,Lotto 6/42,2023-04-01,47492279.8,0,Saturday,25,3,40,13,10,31
1809,Ultra Lotto 6/58,2023-03-31,49500000.0,0,Friday,30,36,5,32,51,13
1810,Megalotto 6/45,2023-03-31,54010257.6,0,Friday,43,37,19,9,20,40
1818,Superlotto 6/49,2023-03-30,15840000.0,0,Thursday,30,47,25,43,33,32
1819,Lotto 6/42,2023-03-30,41254992.2,0,Thursday,13,38,37,22,20,42
1827,Grand Lotto 6/55,2023-03-29,34123859.0,1,Wednesday,26,23,34,41,45,29
1828,Megalotto 6/45,2023-03-29,47996478.0,0,Wednesday,32,23,31,34,40,29
1836,Ultra Lotto 6/58,2023-03-28,49500000.0,0,Tuesday,2,55,38,34,9,24
1837,Superlotto 6/49,2023-03-28,15840000.0,0,Tuesday,46,11,19,31,21,17
1838,Lotto 6/42,2023-03-28,35308795.6,0,Tuesday,5,35,42,2,22,20
1846,Grand Lotto 6/55,2023-03-27,30381854.6,0,Monday,36,38,47,43,28,15
1847,Megalotto 6/45,2023-03-27,42247790.2,0,Monday,11,7,9,40,43,13
1855,Ultra Lotto 6/58,2023-03-26,49500000.0,0,Sunday,50,38,39,40,35,51
1856,Superlotto 6/49,2023-03-26,15840000.0,0,Sunday,30,16,42,5,31,21
1863,Grand Lotto 6/55,2023-03-25,29700000.0,0,Saturday,49,53,3,31,22,8
1864,Lotto 6/42,2023-03-25,30199891.4,0,Saturday,20,33,17,39,34,7
1872,Ultra Lotto 6/58,2023-03-24,49500000.0,0,Friday,37,36,13,58,33,50
1873,Megalotto 6/45,2023-03-24,36522346.8,0,Friday,32,44,2,37,23,20
1881,Superlotto 6/49,2023-03-23,15840000.0,0,Thursday,17,15,7,9,13,3
1882,Lotto 6/42,2023-03-23,25115145.6,0,Thursday,33,16,5,22,15,37
1890,Grand Lotto 6/55,2023-03-22,29700000.0,0,Wednesday,25,50,49,38,21,19
1891,Megalotto 6/45,2023-03-22,31345719.8,0,Wednesday,8,2,41,3,23,1
1899,Ultra Lotto 6/58,2023-03-21,49500000.0,0,Tuesday,7,14,52,51,53,48
1900,Superlotto 6/49,2023-03-21,33643692.6,2,Tuesday,12,29,35,34,13,8
1901,Lotto 6/42,2023-03-21,19990569.2,0,Tuesday,3,2,13,19,23,24
1909,Grand Lotto 6/55,2023-03-20,29700000.0,0,Monday,7,50,38,34,51,22
1910,Megalotto 6/45,2023-03-20,26299603.2,0,Monday,11,37,30,17,42,39
1918,Ultra Lotto 6/58,2023-03-19,49500000.0,0,Sunday,56,14,50,26,55,48
1919,Superlotto 6/49,2023-03-19,29775177.0,0,Sunday,45,1,13,43,16,20
1926,Grand Lotto 6/55,2023-03-18,29700000.0,0,Saturday,26,3,43,10,54,14
1927,Lotto 6/42,2023-03-18,15912672.8,0,Saturday,37,34,35,13,8,12
1935,Ultra Lotto 6/58,2023-03-17,49500000.0,0,Friday,31,20,17,42,52,53
1936,Megalotto 6/45,2023-03-17,21347907.0,0,Friday,7,4,43,34,1,27
1944,Superlotto 6/49,2023-03-16,25089706.6,0,Thursday,9,27,47,7,32,46
1945,Lotto 6/42,2023-03-16,11515675.0,0,Thursday,15,18,21,17,34,35
1953,Grand Lotto 6/55,2023-03-15,29700000.0,0,Wednesday,1,24,39,6,53,40
1954,Megalotto 6/45,2023-03-15,16644551.2,0,Wednesday,13,5,39,18,23,11
1962,Ultra Lotto 6/58,2023-03-14,49500000.0,0,Tuesday,17,27,48,41,58,52
1963,Superlotto 6/49,2023-03-14,19924336.2,0,Tuesday,37,4,20,39,23,15
1964,Lotto 6/42,2023-03-14,7444988.6,0,Tuesday,30,38,2,36,29,13
1972,Grand Lotto 6/55,2023-03-13,29700000.0,0,Monday,16,21,25,29,15,6
1973,Megalotto 6/45,2023-03-13,12249552.0,0,Monday,45,40,34,5,18,9
1981,Ultra Lotto 6/58,2023-03-12,49500000.0,1,Sunday,13,30,10,22,2,15
1982,Superlotto 6/49,2023-03-12,16190948.0,0,Sunday,7,34,29,47,12,4
1989,Grand Lotto 6/55,2023-03-11,29700000.0,1,Saturday,45,29,12,3,26,51
1990,Lotto 6/42,2023-03-11,5940000.0,0,Saturday,3,9,12,33,22,18
1998,Ultra Lotto 6/58,2023-03-10,49500000.0,0,Friday,48,45,43,29,25,5
1999,Megalotto 6/45,2023-03-10,8910000.0,0,Friday,32,31,7,25,36,28
2007,Superlotto 6/49,2023-03-09,15840000.0,0,Thursday,30,37,32,7,26,38
2008,Lotto 6/42,2023-03-09,16319245.2,1,Thursday,6,18,26,29,17,11
2016,Grand Lotto 6/55,2023-03-08,29700000.0,0,Wednesday,48,36,42,55,11,22
2017,Megalotto 6/45,2023-03-08,8910000.0,0,Wednesday,23,15,25,40,34,24
2025,Ultra Lotto 6/58,2023-03-07,109630146.0,1,Tuesday,56,41,11,48,54,58
2026,Superlotto 6/49,2023-03-07,15840000.0,0,Tuesday,13,42,23,44,6,11
2027,Lotto 6/42,2023-03-07,11828465.8,0,Tuesday,34,42,3,7,16,5
2035,Grand Lotto 6/55,2023-03-06,29700000.0,0,Monday,14,29,9,6,38,15
2036,Megalotto 6/45,2023-03-06,12171239.8,1,Monday,26,43,11,18,5,45
2044,Ultra Lotto 6/58,2023-03-05,102359238.4,0,Sunday,50,55,40,22,9,53
2045,Superlotto 6/49,2023-03-05,15840000.0,0,Sunday,30,46,31,45,10,8
2052,Grand Lotto 6/55,2023-03-04,29700000.0,0,Saturday,53,48,40,23,24,2
2053,Lotto 6/42,2023-03-04,8149079.4,0,Saturday,3,6,26,37,35,18
2061,Ultra Lotto 6/58,2023-03-03,95083361.4,0,Friday,10,28,41,13,55,20
2062,Megalotto 6/45,2023-03-03,8910000.0,0,Friday,30,39,38,25,27,19
2070,Superlotto 6/49,2023-03-02,18765983.8,1,Thursday,20,30,35,28,18,21
2071,Lotto 6/42,2023-03-02,5940000.0,0,Thursday,21,9,23,28,19,36
2079,Grand Lotto 6/55,2023-03-01,29700000.0,0,Wednesday,8,26,17,41,37,49
2080,Megalotto 6/45,2023-03-01,8910000.0,0,Wednesday,42,44,4,7,1,13
2088,Ultra Lotto 6/58,2023-02-28,87542598.0,0,Tuesday,36,49,40,19,15,48
2089,Superlotto 6/49,2023-02-28,15840000.0,0,Tuesday,22,49,17,29,2,28
2090,Lotto 6/42,2023-02-28,50796013.0,1,Tuesday,26,14,11,8,7,22
2098,Grand Lotto 6/55,2023-02-27,75248476.2,1,Monday,9,8,5,1,30,52
2099,Megalotto 6/45,2023-02-27,11631365.6,2,Monday,25,4,11,35,15,9
2107,Ultra Lotto 6/58,2023-02-26,82103169.6,0,Sunday,46,30,25,40,11,35
2108,Superlotto 6/49,2023-02-26,15840000.0,0,Sunday,17,32,34,1,13,41
2115,Grand Lotto 6/55,2023-02-25,69632781.8,0,Saturday,44,32,31,41,29,46
2116,Lotto 6/42,2023-02-25,44794007.6,0,Saturday,37,32,28,9,34,19
2124,Ultra Lotto 6/58,2023-02-24,76321637.8,0,Friday,8,2,45,28,47,19
2125,Megalotto 6/45,2023-02-24,8910000.0,0,Friday,45,8,10,36,22,38
2133,Superlotto 6/49,2023-02-23,15840000.0,0,Thursday,42,37,9,1,11,8
2134,Lotto 6/42,2023-02-23,39442156.2,0,Thursday,26,2,20,41,21,40
2142,Grand Lotto 6/55,2023-02-22,64384899.6,0,Wednesday,34,33,50,17,27,13
2143,Megalotto 6/45,2023-02-22,8910000.0,0,Wednesday,31,43,22,27,1,37
2151,Ultra Lotto 6/58,2023-02-21,70049024.2,0,Tuesday,22,35,47,15,14,3
2152,Superlotto 6/49,2023-02-21,15840000.0,0,Tuesday,1,19,4,48,2,40
2153,Lotto 6/42,2023-02-21,33547590.8,0,Tuesday,36,16,39,30,41,3
2161,Grand Lotto 6/55,2023-02-20,58915919.6,0,Monday,15,20,8,28,19,5
2162,Megalotto 6/45,2023-02-20,37251519.8,1,Monday,17,23,31,10,21,14
2170,Ultra Lotto 6/58,2023-02-19,65074894.0,0,Sunday,11,33,37,54,1,26
2171,Superlotto 6/49,2023-02-19,63152025.0,1,Sunday,47,46,35,25,15,4
2178,Grand Lotto 6/55,2023-02-18,54207976.6,0,Saturday,55,44,3,14,41,16
2179,Lotto 6/42,2023-02-18,28649604.6,0,Saturday,20,25,21,33,39,36
2187,Ultra Lotto 6/58,2023-02-17,60233174.6,0,Friday,19,5,26,27,58,35
2188,Megalotto 6/45,2023-02-17,32302097.4,0,Friday,4,43,27,39,44,33
2196,Superlotto 6/49,2023-02-16,57365863.0,0,Thursday,39,43,16,42,48,15
2197,Lotto 6/42,2023-02-16,23957900.8,0,Thursday,42,31,38,35,2,27
2205,Grand Lotto 6/55,2023-02-15,49321695.2,0,Wednesday,7,25,15,22,44,54
2206,Megalotto 6/45,2023-02-15,27302886.0,0,Wednesday,40,5,30,8,43,14
2214,Ultra Lotto 6/58,2023-02-14,54662377.0,0,Tuesday,58,32,33,19,37,53
2215,Superlotto 6/49,2023-02-14,51368505.4,0,Tuesday,42,23,7,37,39,45
2216,Lotto 6/42,2023-02-14,19433863.4,0,Tuesday,26,16,13,10,39,19
2224,Grand Lotto 6/55,2023-02-13,44552733.0,0,Monday,17,15,40,42,38,51
2225,Megalotto 6/45,2023-02-13,22616692.2,0,Monday,19,42,21,25,32,6
2233,Ultra Lotto 6/58,2023-02-12,50435990.0,0,Sunday,48,12,35,37,33,22
2234,Superlotto 6/49,2023-02-12,46743465.2,0,Sunday,24,41,49,32,30,12
2241,Grand Lotto 6/55,2023-02-11,39812150.8,0,Saturday,4,25,21,53,23,27
2242,Lotto 6/42,2023-02-11,15611420.6,0,Saturday,1,35,21,39,34,19
2250,Ultra Lotto 6/58,2023-02-10,49500000.0,0,Friday,39,23,29,24,47,30
2251,Megalotto 6/45,2023-02-10,17906675.8,0,Friday,43,38,29,9,20,6
2259,Superlotto 6/49,2023-02-09,41149080.6,0,Thursday,3,15,40,43,24,30
2260,Lotto 6/42,2023-02-09,11233506.2,0,Thursday,21,18,28,20,26,17
2268,Grand Lotto 6/55,2023-02-08,34820906.0,0,Wednesday,32,19,43,27,29,45
2269,Megalotto 6/45,2023-02-08,13332936.4,0,Wednesday,9,20,34,18,16,45
2277,Ultra Lotto 6/58,2023-02-07,49500000.0,0,Tuesday,23,27,58,47,9,29
2278,Superlotto 6/49,2023-02-07,35440569.0,0,Tuesday,32,44,6,31,28,29
2279,Lotto 6/42,2023-02-07,7356078.2,0,Tuesday,30,21,14,27,22,42
2287,Grand Lotto 6/55,2023-02-06,29999916.2,0,Monday,24,4,40,46,38,21
2288,Megalotto 6/45,2023-02-06,9028916.6,0,Monday,12,15,21,38,25,14
2296,Ultra Lotto 6/58,2023-02-05,49500000.0,0,Sunday,49,42,14,7,16,30
2297,Superlotto 6/49,2023-02-05,30912659.0,0,Sunday,12,32,21,35,18,40
2304,Grand Lotto 6/55,2023-02-04,29700000.0,0,Saturday,8,17,12,1,35,3
2305,Lotto 6/42,2023-02-04,5940000.0,0,Saturday,24,30,1,27,4,23
2313,Ultra Lotto 6/58,2023-02-03,49500000.0,0,Friday,21,11,23,29,9,50
2314,Megalotto 6/45,2023-02-03,8910000.0,0,Friday,7,28,5,40,43,11
2322,Superlotto 6/49,2023-02-02,25893524.0,0,Thursday,30,9,38,4,47,44
2323,Lotto 6/42,2023-02-02,5940000.0,1,Thursday,2,27,16,29,4,19
2331,Grand Lotto 6/55,2023-02-01,29700000.0,0,Wednesday,40,8,45,6,23,41
2332,Megalotto 6/45,2023-02-01,73481247.2,2,Wednesday,37,29,42,21,27,5
2340,Ultra Lotto 6/58,2023-01-31,49500000.0,0,Tuesday,20,47,33,14,2,29
2341,Superlotto 6/49,2023-01-31,20893250.0,0,Tuesday,46,19,44,22,31,13
2342,Lotto 6/42,2023-01-31,25490659.0,1,Tuesday,31,41,29,25,20,8
2350,Grand Lotto 6/55,2023-01-30,29700000.0,0,Monday,3,15,27,35,16,51
2351,Megalotto 6/45,2023-01-30,65996314.6,0,Monday,35,41,18,16,3,20
2359,Ultra Lotto 6/58,2023-01-29,49500000.0,0,Sunday,37,41,50,47,57,10
2360,Superlotto 6/49,2023-01-29,17592150.8,0,Sunday,34,39,10,43,5,11
2367,Grand Lotto 6/55,2023-01-28,29700000.0,0,Saturday,10,34,28,46,4,14
2368,Lotto 6/42,2023-01-28,20815329.8,0,Saturday,14,1,26,37,20,23
2376,Ultra Lotto 6/58,2023-01-27,49500000.0,0,Friday,6,25,34,43,21,24
2377,Megalotto 6/45,2023-01-27,58640551.2,0,Friday,21,29,42,14,37,34
2385,Superlotto 6/49,2023-01-26,15840000.0,0,Thursday,44,45,41,22,39,38
2386,Lotto 6/42,2023-01-26,16101832.8,0,Thursday,5,12,18,24,4,17
2394,Grand Lotto 6/55,2023-01-25,29700000.0,0,Wednesday,40,30,44,33,51,27
2395,Megalotto 6/45,2023-01-25,51830237.0,0,Wednesday,34,7,32,20,8,29
2403,Ultra Lotto 6/58,2023-01-24,49500000.0,0,Tuesday,24,35,18,43,49,22
2404,Superlotto 6/49,2023-01-24,15840000.0,0,Tuesday,22,13,18,6,47,32
2405,Lotto 6/42,2023-01-24,11660311.6,0,Tuesday,14,40,30,35,42,3
2413,Grand Lotto 6/55,2023-01-23,29700000.0,0,Monday,27,49,7,4,26,33
2414,Megalotto 6/45,2023-01-23,45306612.8,0,Monday,32,7,33,18,39,15
2422,Ultra Lotto 6/58,2023-01-22,49500000.0,0,Sunday,41,27,34,38,13,16
2423,Superlotto 6/49,2023-01-22,15840000.0,0,Sunday,14,24,38,37,16,2
2430,Grand Lotto 6/55,2023-01-21,29700000.0,1,Saturday,3,44,10,13,23,11
2431,Lotto 6/42,2023-01-21,7947435.0,0,Saturday,15,19,25,9,32,11
2439,Ultra Lotto 6/58,2023-01-20,49500000.0,1,Friday,24,39,31,19,42,13
2440,Megalotto 6/45,2023-01-20,38939521.6,0,Friday,45,28,39,5,34,21
2448,Superlotto 6/49,2023-01-19,79151086.6,1,Thursday,17,19,31,13,47,34
2449,Lotto 6/42,2023-01-19,5940000.0,0,Thursday,23,5,29,1,31,11
2457,Grand Lotto 6/55,2023-01-18,29700000.0,0,Wednesday,4,52,21,48,15,30
2458,Megalotto 6/45,2023-01-18,33413112.0,0,Wednesday,37,3,5,7,10,38
2466,Ultra Lotto 6/58,2023-01-17,49500000.0,0,Tuesday,45,32,30,34,27,39
2467,Superlotto 6/49,2023-01-17,71834626.4,0,Tuesday,19,24,3,18,33,49
2468,Lotto 6/42,2023-01-17,35314806.6,1,Tuesday,34,24,2,6,33,7
2476,Grand Lotto 6/55,2023-01-16,29700000.0,0,Monday,16,44,36,47,37,13
2477,Megalotto 6/45,2023-01-16,28062057.8,0,Monday,31,32,16,9,13,15
2485,Ultra Lotto 6/58,2023-01-15,49500000.0,0,Sunday,45,16,43,38,2,3
2486,Superlotto 6/49,2023-01-15,65797672.8,0,Sunday,4,42,8,10,29,22
2493,Grand Lotto 6/55,2023-01-14,29700000.0,0,Saturday,47,34,6,15,51,1
2494,Lotto 6/42,2023-01-14,30382081.4,0,Saturday,41,12,31,37,34,5
2502,Ultra Lotto 6/58,2023-01-13,49500000.0,0,Friday,12,17,2,50,24,44
2503,Megalotto 6/45,2023-01-13,22853784.8,0,Friday,9,18,33,39,35,14
2511,Superlotto 6/49,2023-01-12,59283487.4,0,Thursday,1,32,19,36,22,46
2512,Lotto 6/42,2023-01-12,24919457.0,0,Thursday,7,42,20,5,33,31
2520,Grand Lotto 6/55,2023-01-11,29700000.0,0,Wednesday,39,43,18,7,29,52
2521,Megalotto 6/45,2023-01-11,17942381.6,0,Wednesday,45,15,31,29,20,30
2529,Ultra Lotto 6/58,2023-01-10,49500000.0,0,Tuesday,1,56,47,7,55,29
2530,Superlotto 6/49,2023-01-10,52921136.4,0,Tuesday,21,40,23,8,47,4
2531,Lotto 6/42,2023-01-10,20045611.6,0,Tuesday,16,8,1,29,4,26
2539,Grand Lotto 6/55,2023-01-09,29700000.0,0,Monday,35,7,11,30,23,55
2540,Megalotto 6/45,2023-01-09,13374009.0,0,Monday,33,25,9,45,28,5
2548,Ultra Lotto 6/58,2023-01-08,49500000.0,0,Sunday,21,32,7,55,17,27
