,LOTTO GAME,DRAW DATE,JACKPOT,WINNERS,DAY,BALL 1,BALL 2,BALL 3,BALL 4,BALL 5,BALL 6
29396,Megalotto 6/45,2014-03-24,28302332.0,0,Monday,9,15,19,31,45,11
29421,Megalotto 6/45,2014-03-21,24719508.0,0,Friday,21,11,29,15,37,35
29438,Megalotto 6/45,2014-03-19,18954708.0,0,Wednesday,41,4,28,19,39,12
29456,Megalotto 6/45,2014-03-17,15476736.0,0,Monday,15,27,39,25,3,4
29481,Megalotto 6/45,2014-03-14,11994396.0,0,Friday,39,32,44,7,5,16
29498,Megalotto 6/45,2014-03-12,9000000.0,0,Wednesday,2,8,7,21,15,32
29516,Megalotto 6/45,2014-03-10,9000000.0,0,Monday,20,8,34,44,23,27
29541,Megalotto 6/45,2014-03-07,39403380.0,1,Friday,24,5,28,19,36,34
29558,Megalotto 6/45,2014-03-05,33129788.0,0,Wednesday,34,25,3,43,33,44
29576,Megalotto 6/45,2014-03-03,29109504.0,0,Monday,7,25,18,8,4,36
29601,Megalotto 6/45,2014-02-28,25067976.0,0,Friday,7,44,29,17,19,16
29618,Megalotto 6/45,2014-02-26,19169076.0,0,Wednesday,27,14,37,23,7,31
29636,Megalotto 6/45,2014-02-24,15673864.0,0,Monday,10,37,42,9,20,4
29661,Megalotto 6/45,2014-02-21,12208948.0,0,Friday,3,43,8,42,40,31
29678,Megalotto 6/45,2014-02-19,9000000.0,0,Wednesday,6,14,28,44,16,42
29696,Megalotto 6/45,2014-02-17,9000000.0,0,Monday,37,12,16,15,23,14
29721,Megalotto 6/45,2014-02-14,26690616.0,2,Friday,2,10,14,38,31,33
29738,Megalotto 6/45,2014-02-12,20790916.0,0,Wednesday,4,23,18,1,39,25
29756,Megalotto 6/45,2014-02-10,16981924.0,0,Monday,18,15,13,22,41,28
29781,Megalotto 6/45,2014-02-07,13169248.0,0,Friday,29,3,6,18,43,23
29798,Megalotto 6/45,2014-02-05,9000000.0,0,Wednesday,44,17,21,38,11,1
29816,Megalotto 6/45,2014-02-03,9000000.0,0,Monday,7,9,32,30,39,4
29841,Megalotto 6/45,2014-01-31,78792744.0,1,Friday,38,16,32,7,19,14
29858,Megalotto 6/45,2014-01-29,70273588.0,0,Wednesday,2,45,17,39,15,20
29876,Megalotto 6/45,2014-01-27,63465848.0,0,Monday,36,2,8,33,15,6
29901,Megalotto 6/45,2014-01-24,56856784.0,0,Friday,41,39,9,22,18,3
29918,Megalotto 6/45,2014-01-22,49019536.0,0,Wednesday,24,37,23,34,13,31
29936,Megalotto 6/45,2014-01-20,42943664.0,0,Monday,41,16,30,28,5,7
29961,Megalotto 6/45,2014-01-17,37926144.0,0,Friday,13,35,45,43,26,17
29978,Megalotto 6/45,2014-01-15,30958204.0,0,Wednesday,20,40,10,13,38,28
29996,Megalotto 6/45,2014-01-13,26743148.0,0,Monday,32,25,21,11,34,29
30021,Megalotto 6/45,2014-01-10,22798960.0,0,Friday,34,23,25,44,35,2
30038,Megalotto 6/45,2014-01-08,16821708.0,0,Wednesday,16,19,4,36,22,12
30056,Megalotto 6/45,2014-01-06,13099968.0,0,Monday,34,24,39,4,1,33
30081,Megalotto 6/45,2014-01-03,9467076.0,0,Friday,33,30,39,34,24,19
30107,Megalotto 6/45,2013-12-30,9000000.0,0,Monday,1,26,2,29,11,41
30132,Megalotto 6/45,2013-12-27,43195588.0,1,Friday,26,27,15,21,29,45
30158,Megalotto 6/45,2013-12-23,36225376.0,0,Monday,34,6,36,24,32,9
30183,Megalotto 6/45,2013-12-20,31568076.0,0,Friday,2,22,38,42,28,26
30200,Megalotto 6/45,2013-12-18,25568112.0,0,Wednesday,40,42,5,19,1,21
30218,Megalotto 6/45,2013-12-16,21565004.0,0,Monday,44,26,25,22,23,2
30243,Megalotto 6/45,2013-12-13,17612860.0,0,Friday,38,35,45,19,34,27
30260,Megalotto 6/45,2013-12-11,11893000.0,0,Wednesday,5,6,34,43,23,31
30278,Megalotto 6/45,2013-12-09,9000000.0,0,Monday,28,4,42,24,2,43
30303,Megalotto 6/45,2013-12-06,9000000.0,0,Friday,38,21,44,19,35,34
30320,Megalotto 6/45,2013-12-04,9000000.0,1,Wednesday,28,32,18,26,24,37
30338,Megalotto 6/45,2013-12-02,9000000.0,1,Monday,2,22,43,5,13,20
30363,Megalotto 6/45,2013-11-29,9000000.0,0,Friday,37,45,33,6,4,31
30380,Megalotto 6/45,2013-11-27,32800264.0,1,Wednesday,15,37,16,3,38,43
30398,Megalotto 6/45,2013-11-25,28791200.0,0,Monday,34,3,37,42,5,6
30423,Megalotto 6/45,2013-11-22,24843364.0,0,Friday,32,10,37,29,40,6
30440,Megalotto 6/45,2013-11-20,19321848.0,0,Wednesday,32,8,25,7,44,20
30458,Megalotto 6/45,2013-11-18,15613020.0,0,Monday,21,10,28,17,30,26
30483,Megalotto 6/45,2013-11-15,11891072.0,0,Friday,45,16,25,23,1,7
30500,Megalotto 6/45,2013-11-13,9000000.0,0,Wednesday,7,8,45,10,30,20
30518,Megalotto 6/45,2013-11-11,9000000.0,0,Monday,24,19,31,36,4,33
30543,Megalotto 6/45,2013-11-08,9000000.0,1,Friday,11,29,27,4,16,8
30560,Megalotto 6/45,2013-11-06,73811464.0,1,Wednesday,1,12,25,28,37,27
30578,Megalotto 6/45,2013-11-04,67203744.0,0,Monday,25,24,23,11,7,38
30603,Megalotto 6/45,2013-11-01,61787940.0,0,Friday,29,10,31,4,1,8
30620,Megalotto 6/45,2013-10-30,57003668.0,0,Wednesday,24,20,45,37,33,16
30638,Megalotto 6/45,2013-10-28,52084556.0,0,Monday,44,33,18,45,17,10
30663,Megalotto 6/45,2013-10-25,48171828.0,0,Friday,14,30,9,1,20,6
30680,Megalotto 6/45,2013-10-23,41854660.0,0,Wednesday,26,34,31,44,12,4
30698,Megalotto 6/45,2013-10-21,37691040.0,0,Monday,12,26,11,4,29,38
30723,Megalotto 6/45,2013-10-18,33621576.0,0,Friday,12,18,43,28,17,29
30740,Megalotto 6/45,2013-10-16,27794656.0,0,Wednesday,36,6,1,35,9,41
30758,Megalotto 6/45,2013-10-14,24155244.0,0,Monday,31,13,41,1,5,15
30783,Megalotto 6/45,2013-10-11,20404960.0,0,Friday,25,20,41,11,15,26
30800,Megalotto 6/45,2013-10-09,15318984.0,0,Wednesday,42,31,21,19,44,13
30818,Megalotto 6/45,2013-10-07,11907464.0,0,Monday,8,16,39,13,20,26
30843,Megalotto 6/45,2013-10-04,9000000.0,0,Friday,12,14,8,39,2,42
30860,Megalotto 6/45,2013-10-02,9000000.0,0,Wednesday,30,33,21,25,26,45
30878,Megalotto 6/45,2013-09-30,19904628.0,1,Monday,45,22,24,23,42,11
30903,Megalotto 6/45,2013-09-27,16267356.0,0,Friday,45,26,28,5,23,10
30920,Megalotto 6/45,2013-09-25,11178244.0,0,Wednesday,18,17,29,12,27,44
30938,Megalotto 6/45,2013-09-23,9000000.0,0,Monday,40,34,45,29,16,1
30963,Megalotto 6/45,2013-09-20,9000000.0,0,Friday,31,13,33,36,2,9
30980,Megalotto 6/45,2013-09-18,9000000.0,1,Wednesday,19,12,17,31,2,16
30998,Megalotto 6/45,2013-09-16,9000000.0,0,Monday,19,27,6,11,34,29
31023,Megalotto 6/45,2013-09-13,56126228.0,1,Friday,39,1,13,19,16,22
31040,Megalotto 6/45,2013-09-11,49062216.0,0,Wednesday,42,1,4,2,8,24
31058,Megalotto 6/45,2013-09-09,44008892.0,0,Monday,33,25,37,1,43,23
31083,Megalotto 6/45,2013-09-06,39021616.0,0,Friday,33,44,1,37,26,31
31100,Megalotto 6/45,2013-09-04,32675996.0,0,Wednesday,31,7,11,34,36,8
31118,Megalotto 6/45,2013-09-02,28306200.0,0,Monday,11,5,21,13,33,1
31143,Megalotto 6/45,2013-08-30,23939792.0,0,Friday,17,10,8,37,39,18
31160,Megalotto 6/45,2013-08-28,18310996.0,0,Wednesday,11,28,15,30,39,27
31178,Megalotto 6/45,2013-08-26,14691704.0,0,Monday,15,39,4,2,27,9
31203,Megalotto 6/45,2013-08-23,11263204.0,0,Friday,15,26,18,34,13,29
31220,Megalotto 6/45,2013-08-21,9000000.0,0,Wednesday,15,33,7,6,19,13
31238,Megalotto 6/45,2013-08-19,9000000.0,0,Monday,14,6,28,9,24,40
31263,Megalotto 6/45,2013-08-16,32874460.0,1,Friday,24,18,33,45,9,16
31280,Megalotto 6/45,2013-08-14,26627808.0,0,Wednesday,11,37,19,32,41,23
31298,Megalotto 6/45,2013-08-12,22598304.0,0,Monday,12,32,7,44,30,26
31323,Megalotto 6/45,2013-08-09,19133972.0,0,Friday,28,23,42,22,34,10
31340,Megalotto 6/45,2013-08-07,13510088.0,0,Wednesday,4,41,33,27,44,9
31358,Megalotto 6/45,2013-08-05,9820480.0,0,Monday,35,23,15,8,2,10
31383,Megalotto 6/45,2013-08-02,9000000.0,0,Friday,40,23,13,42,26,33
31400,Megalotto 6/45,2013-07-31,46125144.0,1,Wednesday,4,11,39,13,33,43
31418,Megalotto 6/45,2013-07-29,40743024.0,0,Monday,23,13,21,31,16,5
31443,Megalotto 6/45,2013-07-26,35620476.0,0,Friday,33,29,37,36,4,12
31460,Megalotto 6/45,2013-07-24,29412192.0,0,Wednesday,39,41,21,15,4,7
31478,Megalotto 6/45,2013-07-22,24952692.0,0,Monday,6,41,10,11,38,42
31503,Megalotto 6/45,2013-07-19,20559232.0,0,Friday,32,33,38,10,31,15
31520,Megalotto 6/45,2013-07-17,14274456.0,0,Wednesday,11,19,25,33,20,24
31538,Megalotto 6/45,2013-07-15,10179568.0,0,Monday,12,4,27,5,18,19
31563,Megalotto 6/45,2013-07-12,9000000.0,0,Friday,11,24,6,34,9,45
31580,Megalotto 6/45,2013-07-10,23715528.0,1,Wednesday,41,9,45,3,21,17
31598,Megalotto 6/45,2013-07-08,19295960.0,0,Monday,24,3,39,21,38,17
31623,Megalotto 6/45,2013-07-05,14843592.0,0,Friday,27,29,38,28,17,1
31640,Megalotto 6/45,2013-07-03,9000000.0,0,Wednesday,26,23,17,7,40,32
31658,Megalotto 6/45,2013-07-01,9000000.0,0,Monday,23,40,6,11,15,45
31683,Megalotto 6/45,2013-06-28,53987876.0,1,Friday,20,19,42,18,32,1
31700,Megalotto 6/45,2013-06-26,46202576.0,0,Wednesday,38,16,18,17,21,37
31718,Megalotto 6/45,2013-06-24,41039148.0,0,Monday,12,22,28,23,41,29
31743,Megalotto 6/45,2013-06-21,36207524.0,0,Friday,7,20,15,26,30,45
31760,Megalotto 6/45,2013-06-19,29309860.0,0,Wednesday,18,41,25,24,16,37
31778,Megalotto 6/45,2013-06-17,24929904.0,0,Monday,38,5,27,34,42,3
31803,Megalotto 6/45,2013-06-14,20735228.0,0,Friday,4,24,2,27,5,41
31820,Megalotto 6/45,2013-06-12,14179672.0,0,Wednesday,23,37,26,25,20,40
31838,Megalotto 6/45,2013-06-10,10341632.0,0,Monday,4,3,35,39,12,30
31863,Megalotto 6/45,2013-06-07,9000000.0,0,Friday,34,43,4,7,28,31
31880,Megalotto 6/45,2013-06-05,9000000.0,1,Wednesday,17,25,1,26,7,10
31898,Megalotto 6/45,2013-06-03,9000000.0,0,Monday,16,31,4,45,21,20
31923,Megalotto 6/45,2013-05-31,28551304.0,1,Friday,5,39,6,11,40,10
31940,Megalotto 6/45,2013-05-29,21310936.0,0,Wednesday,35,17,31,15,44,24
31958,Megalotto 6/45,2013-05-27,16608232.0,0,Monday,3,39,7,4,21,15
31983,Megalotto 6/45,2013-05-24,11862012.0,0,Friday,4,39,44,36,38,26
32000,Megalotto 6/45,2013-05-22,9000000.0,0,Wednesday,41,30,44,4,31,38
32018,Megalotto 6/45,2013-05-20,46457326.6,2,Monday,10,19,7,21,28,22
32043,Megalotto 6/45,2013-05-17,39289858.6,0,Friday,4,33,17,2,41,23
32060,Megalotto 6/45,2013-05-15,29721162.6,0,Wednesday,29,4,37,12,31,21
32078,Megalotto 6/45,2013-05-13,25134453.0,0,Monday,42,37,31,7,24,33
32103,Megalotto 6/45,2013-05-10,21725316.0,0,Friday,30,2,3,22,24,27
32120,Megalotto 6/45,2013-05-08,16432489.8,0,Wednesday,42,39,19,23,29,8
32138,Megalotto 6/45,2013-05-06,12595728.6,0,Monday,33,42,45,36,30,35
32163,Megalotto 6/45,2013-05-03,8436555.0,0,Friday,25,39,18,4,3,16
32180,Megalotto 6/45,2013-05-01,4500000.0,0,Wednesday,37,21,36,32,12,31
32198,Megalotto 6/45,2013-04-29,45049768.2,1,Monday,34,37,17,9,14,21
32223,Megalotto 6/45,2013-04-26,40001139.0,0,Friday,21,9,22,40,1,39
32240,Megalotto 6/45,2013-04-24,34126039.8,0,Wednesday,30,41,19,37,26,31
32258,Megalotto 6/45,2013-04-22,29525070.6,0,Monday,15,44,13,9,37,1
32283,Megalotto 6/45,2013-04-19,24884962.2,0,Friday,30,38,39,31,25,13
32300,Megalotto 6/45,2013-04-17,19304550.0,0,Wednesday,27,2,45,30,33,7
32318,Megalotto 6/45,2013-04-15,15225278.4,0,Monday,42,41,44,18,26,30
32343,Megalotto 6/45,2013-04-12,11249332.2,0,Friday,15,16,35,29,36,2
32360,Megalotto 6/45,2013-04-10,6562000.8,0,Wednesday,45,36,35,22,39,3
32378,Megalotto 6/45,2013-04-08,4500000.0,0,Monday,22,40,33,27,20,5
32403,Megalotto 6/45,2013-04-05,7867515.6,1,Friday,12,29,40,32,41,1
32420,Megalotto 6/45,2013-04-03,4500000.0,0,Wednesday,13,23,22,25,35,20
32438,Megalotto 6/45,2013-04-01,20254431.6,1,Monday,27,42,34,37,28,43
32447,Megalotto 6/45,2013-03-27,16221648.6,0,Wednesday,40,24,7,31,15,6
32465,Megalotto 6/45,2013-03-25,12234092.4,0,Monday,44,13,2,36,33,16
32490,Megalotto 6/45,2013-03-22,8400888.0,0,Friday,23,33,14,26,24,35
32507,Megalotto 6/45,2013-03-20,4500000.0,0,Wednesday,16,45,41,29,24,21
32525,Megalotto 6/45,2013-03-18,43000342.2,1,Monday,11,16,21,3,8,29
32550,Megalotto 6/45,2013-03-15,37963234.8,0,Friday,34,21,35,28,39,7
32567,Megalotto 6/45,2013-03-13,31996567.8,0,Wednesday,32,13,11,34,17,27
32585,Megalotto 6/45,2013-03-11,27391534.2,0,Monday,13,20,8,34,28,7
32610,Megalotto 6/45,2013-03-08,22776154.2,0,Friday,8,23,3,17,14,4
32627,Megalotto 6/45,2013-03-06,17147813.4,0,Wednesday,18,8,16,22,41,45
32645,Megalotto 6/45,2013-03-04,12905242.2,0,Monday,35,38,37,10,6,30
32670,Megalotto 6/45,2013-03-01,8750458.8,0,Friday,42,17,35,16,37,13
32687,Megalotto 6/45,2013-02-27,4500000.0,0,Wednesday,2,33,31,34,30,28
32705,Megalotto 6/45,2013-02-25,16531174.8,3,Monday,31,30,17,9,14,27
32730,Megalotto 6/45,2013-02-22,12435978.6,0,Friday,4,35,41,9,37,15
32747,Megalotto 6/45,2013-02-20,7623565.2,0,Wednesday,3,26,28,41,35,6
32765,Megalotto 6/45,2013-02-18,4500000.0,0,Monday,13,27,3,17,9,16
32790,Megalotto 6/45,2013-02-15,44075287.8,1,Friday,17,40,24,22,39,8
32807,Megalotto 6/45,2013-02-13,37646060.4,0,Wednesday,17,33,1,39,24,25
32825,Megalotto 6/45,2013-02-11,32612490.0,0,Monday,7,44,11,3,20,2
32850,Megalotto 6/45,2013-02-08,27651438.0,0,Friday,33,14,32,25,16,9
32867,Megalotto 6/45,2013-02-06,21712818.6,0,Wednesday,39,41,32,22,6,19
32885,Megalotto 6/45,2013-02-04,17149010.4,0,Monday,41,32,26,14,2,45
32910,Megalotto 6/45,2013-02-01,12817110.6,0,Friday,14,22,45,42,40,26
32927,Megalotto 6/45,2013-01-30,7569559.8,0,Wednesday,23,8,19,15,21,20
32945,Megalotto 6/45,2013-01-28,4500000.0,0,Monday,23,44,3,37,15,17
32970,Megalotto 6/45,2013-01-25,55536805.8,1,Friday,45,19,27,29,6,34
32987,Megalotto 6/45,2013-01-23,48743859.6,0,Wednesday,12,18,43,19,38,21
33005,Megalotto 6/45,2013-01-21,43212969.0,0,Monday,34,11,25,40,24,2
33030,Megalotto 6/45,2013-01-18,37879131.6,0,Friday,16,17,5,25,38,28
33047,Megalotto 6/45,2013-01-16,31697699.4,0,Wednesday,45,15,11,28,31,34
33065,Megalotto 6/45,2013-01-14,26755635.6,0,Monday,19,42,28,33,15,7
33090,Megalotto 6/45,2013-01-11,22095109.8,0,Friday,36,30,34,23,16,24
33107,Megalotto 6/45,2013-01-09,16896742.2,0,Wednesday,41,45,2,22,27,35
33125,Megalotto 6/45,2013-01-07,12646638.0,0,Monday,4,44,22,15,21,38
33150,Megalotto 6/45,2013-01-04,8509962.6,0,Friday,19,28,9,33,34,45
33167,Megalotto 6/45,2013-01-02,4500000.0,0,Wednesday,6,8,38,44,41,1
