,LOTTO GAME,DRAW DATE,JACKPOT,WINNERS,DAY,BALL 1,BALL 2,BALL 3,BALL 4,BALL 5,BALL 6
32726,Lotto 6/42,2013-02-23,17213236.2,0,Saturday,31,24,35,8,22,34
32744,Lotto 6/42,2013-02-21,13464007.2,0,Thursday,33,10,30,9,2,20
32762,Lotto 6/42,2013-02-19,9902745.0,0,Tuesday,7,11,27,26,24,16
32786,Lotto 6/42,2013-02-16,6336637.2,0,Saturday,37,1,28,8,12,6
32804,Lotto 6/42,2013-02-14,3061447.2,0,Thursday,19,20,41,4,34,16
32822,Lotto 6/42,2013-02-12,9956989.8,1,Tuesday,17,30,13,39,5,19
32846,Lotto 6/42,2013-02-09,6358546.8,0,Saturday,38,11,15,19,27,10
32864,Lotto 6/42,2013-02-07,3003006.6,0,Thursday,9,42,2,22,17,19
32882,Lotto 6/42,2013-02-05,3419289.0,3,Tuesday,11,19,33,42,15,28
32906,Lotto 6/42,2013-02-02,13808970.0,1,Saturday,11,42,40,27,31,18
32924,Lotto 6/42,2013-01-31,9977657.4,0,Thursday,30,16,29,13,41,9
32942,Lotto 6/42,2013-01-29,6548056.2,0,Tuesday,35,41,23,14,30,36
32966,Lotto 6/42,2013-01-26,3314226.6,0,Saturday,14,36,28,34,12,42
32984,Lotto 6/42,2013-01-24,13641613.2,1,Thursday,34,41,12,24,33,19
33002,Lotto 6/42,2013-01-22,10082284.2,0,Tuesday,21,27,8,16,17,34
33026,Lotto 6/42,2013-01-19,6537760.2,0,Saturday,40,26,22,4,35,10
33044,Lotto 6/42,2013-01-17,3174147.0,0,Thursday,35,8,36,32,42,28
33062,Lotto 6/42,2013-01-15,9994768.2,1,Tuesday,22,18,9,10,5,1
33086,Lotto 6/42,2013-01-12,6372592.2,0,Saturday,30,27,14,34,5,41
33104,Lotto 6/42,2013-01-10,3142548.0,0,Thursday,42,39,3,30,15,41
33122,Lotto 6/42,2013-01-08,3390093.0,1,Tuesday,8,23,20,21,2,33
33146,Lotto 6/42,2013-01-05,10363059.0,1,Saturday,33,31,19,23,28,15
33164,Lotto 6/42,2013-01-03,6808330.8,0,Thursday,21,27,23,37,39,8
